method,lambda,random_seed,h_norm,size_std,max_min_ratio,silhouette,ari,time,cluster_sizes,dataset
K-Means,0.0,23,0.9989070566075137,2.449489742783178,1.127659574468085,0.4589717867018717,0.6201351808870379,0.011091232299804688,"[47, 50, 53]",iris
K-Means,0.0,24,0.9989070566075137,2.449489742783178,1.127659574468085,0.4589717867018717,0.6201351808870379,0.009999990463256836,"[53, 50, 47]",iris
K-Means,0.0,25,0.9956203048843116,4.898979485566356,1.2727272727272727,0.46214947389312017,0.5923326221845838,0.009995460510253906,"[44, 50, 56]",iris
K-Means,0.0,26,0.9989070566075137,2.449489742783178,1.127659574468085,0.4589717867018717,0.6201351808870379,0.010114669799804688,"[53, 47, 50]",iris
K-Means,0.0,27,0.9989070566075137,2.449489742783178,1.127659574468085,0.4589717867018717,0.6201351808870379,0.00915670394897461,"[50, 53, 47]",iris
K-Means,0.0,28,0.9989070566075137,2.449489742783178,1.127659574468085,0.4589717867018717,0.6201351808870379,0.009041070938110352,"[53, 47, 50]",iris
K-Means,0.0,29,0.9989070566075137,2.449489742783178,1.127659574468085,0.4589717867018717,0.6201351808870379,0.009308099746704102,"[53, 50, 47]",iris
GMM-Dirichlet,0.0,0,0.9998786266747421,0.816496580927726,1.0408163265306123,0.4568295013461273,0.6199243317810601,0.030855417251586914,"[51, 49, 50]",iris
GMM-Dirichlet,0.0,1,0.9998786266747421,0.816496580927726,1.0408163265306123,0.4568295013461273,0.6199243317810601,0.036010026931762695,"[50, 51, 49]",iris
GMM-Dirichlet,0.0,2,0.9998786266747421,0.816496580927726,1.0408163265306123,0.4556692449110409,0.6410058621782706,0.028041839599609375,"[50, 51, 49]",iris
GMM-Dirichlet,0.0,3,0.9998786266747421,0.816496580927726,1.0408163265306123,0.4568295013461273,0.6199243317810601,0.028849363327026367,"[51, 50, 49]",iris
GMM-Dirichlet,0.0,4,0.9998786266747421,0.816496580927726,1.0408163265306123,0.4556692449110409,0.6410058621782706,0.026182174682617188,"[51, 50, 49]",iris
GMM-Dirichlet,0.0,5,0.9998786266747421,0.816496580927726,1.0408163265306123,0.4556692449110409,0.6410058621782706,0.02649545669555664,"[51, 50, 49]",iris
GMM-Dirichlet,0.0,6,0.9998786266747421,0.816496580927726,1.0408163265306123,0.4556692449110409,0.6410058621782706,0.026776552200317383,"[51, 50, 49]",iris
GMM-Dirichlet,0.0,7,0.999878626674742,0.816496580927726,1.0408163265306123,0.4556692449110409,0.6410058621782706,0.021605491638183594,"[50, 49, 51]",iris
GMM-Dirichlet,0.0,8,0.9998786266747421,0.816496580927726,1.0408163265306123,0.4568295013461273,0.6199243317810601,0.028264999389648438,"[51, 50, 49]",iris
GMM-Dirichlet,0.0,9,0.9998786266747421,0.816496580927726,1.0408163265306123,0.4568295013461273,0.6199243317810601,0.029998302459716797,"[50, 51, 49]",iris
GMM-Dirichlet,0.0,10,0.9998786266747421,0.816496580927726,1.0408163265306123,0.4568295013461273,0.6199243317810601,0.029947996139526367,"[51, 50, 49]",iris
GMM-Dirichlet,0.0,11,0.9998786266747421,0.816496580927726,1.0408163265306123,0.4568295013461273,0.6199243317810601,0.024379253387451172,"[50, 51, 49]",iris
GMM-Dirichlet,0.0,12,0.9998786266747421,0.816496580927726,1.0408163265306123,0.4568295013461273,0.6199243317810601,0.03047037124633789,"[50, 51, 49]",iris
GMM-Dirichlet,0.0,13,0.9998786266747421,0.816496580927726,1.0408163265306123,0.4556692449110409,0.6410058621782706,0.03101062774658203,"[51, 50, 49]",iris
GMM-Dirichlet,0.0,14,0.999878626674742,0.816496580927726,1.0408163265306123,0.4556692449110409,0.6410058621782706,0.02857065200805664,"[49, 50, 51]",iris
GMM-Dirichlet,0.0,15,0.999878626674742,0.816496580927726,1.0408163265306123,0.4556692449110409,0.6410058621782706,0.025452613830566406,"[49, 50, 51]",iris
GMM-Dirichlet,0.0,16,0.999878626674742,0.816496580927726,1.0408163265306123,0.4568295013461273,0.6199243317810601,0.02851700782775879,"[49, 50, 51]",iris
GMM-Dirichlet,0.0,17,0.999878626674742,0.816496580927726,1.0408163265306123,0.4568295013461273,0.6199243317810601,0.029179811477661133,"[49, 50, 51]",iris
GMM-Dirichlet,0.0,18,0.9998786266747421,0.816496580927726,1.0408163265306123,0.4556692449110409,0.6410058621782706,0.02644181251525879,"[51, 50, 49]",iris
GMM-Dirichlet,0.0,19,0.9998786266747421,0.816496580927726,1.0408163265306123,0.4568295013461273,0.6199243317810601,0.02982473373413086,"[50, 51, 49]",iris
GMM-Dirichlet,0.0,20,0.999878626674742,0.816496580927726,1.0408163265306123,0.4568295013461273,0.6199243317810601,0.025097131729125977,"[50, 49, 51]",iris
GMM-Dirichlet,0.0,21,0.999878626674742,0.816496580927726,1.0408163265306123,0.4568295013461273,0.6199243317810601,0.023743152618408203,"[50, 49, 51]",iris
GMM-Dirichlet,0.0,22,0.999878626674742,0.816496580927726,1.0408163265306123,0.4556692449110409,0.6410058621782706,0.03026294708251953,"[49, 50, 51]",iris
GMM-Dirichlet,0.0,23,0.999878626674742,0.816496580927726,1.0408163265306123,0.4556692449110409,0.6410058621782706,0.032726287841796875,"[49, 50, 51]",iris
GMM-Dirichlet,0.0,24,0.9998786266747421,0.816496580927726,1.0408163265306123,0.4568295013461273,0.6199243317810601,0.03365373611450195,"[51, 50, 49]",iris
GMM-Dirichlet,0.0,25,0.999878626674742,0.816496580927726,1.0408163265306123,0.4556692449110409,0.6410058621782706,0.033510684967041016,"[49, 50, 51]",iris
GMM-Dirichlet,0.0,26,0.9998786266747421,0.816496580927726,1.0408163265306123,0.4568295013461273,0.6199243317810601,0.022219419479370117,"[50, 51, 49]",iris
GMM-Dirichlet,0.0,27,0.999878626674742,0.816496580927726,1.0408163265306123,0.4556692449110409,0.6410058621782706,0.027635812759399414,"[49, 50, 51]",iris
GMM-Dirichlet,0.0,28,0.999878626674742,0.816496580927726,1.0408163265306123,0.4556692449110409,0.6410058621782706,0.02921009063720703,"[50, 49, 51]",iris
GMM-Dirichlet,0.0,29,0.999878626674742,0.816496580927726,1.0408163265306123,0.4556692449110409,0.6410058621782706,0.026967287063598633,"[49, 50, 51]",iris
ER-K-Means,0.5,0,0.9956203048843116,4.898979485566356,1.2727272727272727,0.46214947389312017,0.5923326221845838,0.005347490310668945,"[50, 44, 56]",iris
ER-K-Means,0.5,1,0.999878626674742,0.816496580927726,1.0408163265306123,0.4556692449110409,0.6410058621782706,0.003716707229614258,"[50, 49, 51]",iris
ER-K-Means,0.5,2,0.7532531259705856,36.68787265568828,7.6923076923076925,0.498623209338564,0.46994578558395356,0.0032989978790283203,"[13, 37, 100]",iris
ER-K-Means,0.5,3,0.9956203048843116,4.898979485566356,1.2727272727272727,0.46214947389312017,0.5923326221845838,0.005025625228881836,"[56, 50, 44]",iris
ER-K-Means,0.5,4,0.9956203048843116,4.898979485566356,1.2727272727272727,0.46214947389312017,0.5923326221845838,0.0055696964263916016,"[44, 56, 50]",iris
ER-K-Means,0.5,5,0.9989070566075137,2.449489742783178,1.127659574468085,0.4589717867018717,0.6201351808870379,0.004069328308105469,"[53, 50, 47]",iris
ER-K-Means,0.5,6,0.9956203048843116,4.898979485566356,1.2727272727272727,0.46214947389312017,0.5923326221845838,0.004461765289306641,"[56, 44, 50]",iris
ER-K-Means,0.5,7,0.999514409537233,1.632993161855452,1.0833333333333333,0.45840087099074767,0.6100728505285608,0.0037882328033447266,"[50, 52, 48]",iris
ER-K-Means,0.5,8,0.9956203048843116,4.898979485566356,1.2727272727272727,0.46214947389312017,0.5923326221845838,0.005984306335449219,"[50, 56, 44]",iris
ER-K-Means,0.5,9,0.997472124763031,3.7416573867739413,1.1956521739130435,0.45542721937148334,0.645147003482001,0.004650115966796875,"[55, 49, 46]",iris
ER-K-Means,0.5,10,0.997472124763031,3.7416573867739413,1.1956521739130435,0.45542721937148334,0.645147003482001,0.004446268081665039,"[49, 55, 46]",iris
ER-K-Means,0.5,11,0.997472124763031,3.7416573867739413,1.1956521739130435,0.45542721937148334,0.645147003482001,0.003962278366088867,"[46, 55, 49]",iris
ER-K-Means,0.5,12,0.9956203048843116,4.898979485566356,1.2727272727272727,0.46214947389312017,0.5923326221845838,0.004968166351318359,"[56, 50, 44]",iris
ER-K-Means,0.5,13,0.997472124763031,3.7416573867739413,1.1956521739130435,0.45542721937148334,0.645147003482001,0.005568981170654297,"[46, 49, 55]",iris
ER-K-Means,0.5,14,0.9956203048843116,4.898979485566356,1.2727272727272727,0.46214947389312017,0.5923326221845838,0.004364967346191406,"[44, 56, 50]",iris
ER-K-Means,0.5,15,0.9956203048843116,4.898979485566356,1.2727272727272727,0.46214947389312017,0.5923326221845838,0.004693508148193359,"[44, 56, 50]",iris
ER-K-Means,0.5,16,0.7647243809084274,36.2859017617954,6.666666666666667,0.49164983408153545,0.4606778545574202,0.002081155776977539,"[100, 15, 35]",iris
ER-K-Means,0.5,17,0.9956203048843116,4.898979485566356,1.2727272727272727,0.46214947389312017,0.5923326221845838,0.005268573760986328,"[56, 50, 44]",iris
ER-K-Means,0.5,18,0.8162502595747421,32.78210894171799,4.363636363636363,0.4787241921049546,0.4289511167236898,0.00522923469543457,"[22, 32, 96]",iris
ER-K-Means,0.5,19,0.997472124763031,3.7416573867739413,1.1956521739130435,0.45542721937148334,0.645147003482001,0.004362344741821289,"[49, 46, 55]",iris
ER-K-Means,0.5,20,0.9956203048843116,4.898979485566356,1.2727272727272727,0.46214947389312017,0.5923326221845838,0.005448341369628906,"[50, 44, 56]",iris
ER-K-Means,0.5,21,0.997472124763031,3.7416573867739413,1.1956521739130435,0.45542721937148334,0.645147003482001,0.004110574722290039,"[55, 46, 49]",iris
ER-K-Means,0.5,22,0.9956203048843116,4.898979485566356,1.2727272727272727,0.46214947389312017,0.5923326221845838,0.007120370864868164,"[44, 50, 56]",iris
ER-K-Means,0.5,23,0.9998786266747421,0.816496580927726,1.0408163265306123,0.4556692449110409,0.6410058621782706,0.005396842956542969,"[51, 49, 50]",iris
ER-K-Means,0.5,24,0.9956203048843116,4.898979485566356,1.2727272727272727,0.46214947389312017,0.5923326221845838,0.005494832992553711,"[44, 50, 56]",iris
ER-K-Means,0.5,25,0.997472124763031,3.7416573867739413,1.1956521739130435,0.45542721937148334,0.645147003482001,0.0026416778564453125,"[55, 46, 49]",iris
ER-K-Means,0.5,26,0.997472124763031,3.7416573867739413,1.1956521739130435,0.45542721937148334,0.645147003482001,0.003357410430908203,"[46, 55, 49]",iris
ER-K-Means,0.5,27,0.9989070566075137,2.449489742783178,1.127659574468085,0.4589717867018717,0.6201351808870379,0.0022706985473632812,"[50, 53, 47]",iris
ER-K-Means,0.5,28,0.9989070566075137,2.449489742783178,1.127659574468085,0.4589717867018717,0.6201351808870379,0.00429844856262207,"[50, 47, 53]",iris
ER-K-Means,0.5,29,0.816250259574742,32.78210894171799,4.363636363636363,0.4787241921049546,0.4289511167236898,0.0038042068481445312,"[96, 22, 32]",iris
ER-K-Means,1.0,0,0.9956203048843116,4.898979485566356,1.2727272727272727,0.46214947389312017,0.5923326221845838,0.004372358322143555,"[50, 44, 56]",iris
ER-K-Means,1.0,1,0.999878626674742,0.816496580927726,1.0408163265306123,0.4556692449110409,0.6410058621782706,0.003743886947631836,"[50, 49, 51]",iris
ER-K-Means,1.0,2,0.7532531259705856,36.68787265568828,7.6923076923076925,0.498623209338564,0.46994578558395356,0.003224611282348633,"[13, 37, 100]",iris
ER-K-Means,1.0,3,0.9956203048843116,4.898979485566356,1.2727272727272727,0.46214947389312017,0.5923326221845838,0.003930807113647461,"[56, 50, 44]",iris
ER-K-Means,1.0,4,0.9956203048843116,4.898979485566356,1.2727272727272727,0.46214947389312017,0.5923326221845838,0.0043985843658447266,"[44, 56, 50]",iris
ER-K-Means,1.0,5,0.9989070566075137,2.449489742783178,1.127659574468085,0.4589717867018717,0.6201351808870379,0.0039000511169433594,"[53, 50, 47]",iris
ER-K-Means,1.0,6,0.9956203048843116,4.898979485566356,1.2727272727272727,0.46214947389312017,0.5923326221845838,0.004438877105712891,"[56, 44, 50]",iris
ER-K-Means,1.0,7,0.999514409537233,1.632993161855452,1.0833333333333333,0.45840087099074767,0.6100728505285608,0.004201412200927734,"[50, 52, 48]",iris
ER-K-Means,1.0,8,0.9956203048843116,4.898979485566356,1.2727272727272727,0.46214947389312017,0.5923326221845838,0.0066890716552734375,"[50, 56, 44]",iris
ER-K-Means,1.0,9,0.997472124763031,3.7416573867739413,1.1956521739130435,0.45542721937148334,0.645147003482001,0.005026340484619141,"[55, 49, 46]",iris
ER-K-Means,1.0,10,0.997472124763031,3.7416573867739413,1.1956521739130435,0.45542721937148334,0.645147003482001,0.0054051876068115234,"[49, 55, 46]",iris
ER-K-Means,1.0,11,0.997472124763031,3.7416573867739413,1.1956521739130435,0.45542721937148334,0.645147003482001,0.003187417984008789,"[46, 55, 49]",iris
ER-K-Means,1.0,12,0.9956203048843116,4.898979485566356,1.2727272727272727,0.46214947389312017,0.5923326221845838,0.004744291305541992,"[56, 50, 44]",iris
ER-K-Means,1.0,13,0.997472124763031,3.7416573867739413,1.1956521739130435,0.45542721937148334,0.645147003482001,0.00612950325012207,"[46, 49, 55]",iris
ER-K-Means,1.0,14,0.9956203048843116,4.898979485566356,1.2727272727272727,0.46214947389312017,0.5923326221845838,0.005034446716308594,"[44, 56, 50]",iris
ER-K-Means,1.0,15,0.9956203048843116,4.898979485566356,1.2727272727272727,0.46214947389312017,0.5923326221845838,0.0041637420654296875,"[44, 56, 50]",iris
ER-K-Means,1.0,16,0.7647243809084274,36.2859017617954,6.666666666666667,0.49164983408153545,0.4606778545574202,0.0022530555725097656,"[100, 15, 35]",iris
ER-K-Means,1.0,17,0.9956203048843116,4.898979485566356,1.2727272727272727,0.46214947389312017,0.5923326221845838,0.0054094791412353516,"[56, 50, 44]",iris
ER-K-Means,1.0,18,0.8162502595747421,32.78210894171799,4.363636363636363,0.4787241921049546,0.4289511167236898,0.005930423736572266,"[22, 32, 96]",iris
ER-K-Means,1.0,19,0.997472124763031,3.7416573867739413,1.1956521739130435,0.45542721937148334,0.645147003482001,0.005460977554321289,"[49, 46, 55]",iris
ER-K-Means,1.0,20,0.9956203048843116,4.898979485566356,1.2727272727272727,0.46214947389312017,0.5923326221845838,0.00556635856628418,"[50, 44, 56]",iris
ER-K-Means,1.0,21,0.997472124763031,3.7416573867739413,1.1956521739130435,0.45542721937148334,0.645147003482001,0.004189729690551758,"[55, 46, 49]",iris
ER-K-Means,1.0,22,0.9956203048843116,4.898979485566356,1.2727272727272727,0.46214947389312017,0.5923326221845838,0.006672859191894531,"[44, 50, 56]",iris
ER-K-Means,1.0,23,0.9998786266747421,0.816496580927726,1.0408163265306123,0.4556692449110409,0.6410058621782706,0.0050241947174072266,"[51, 49, 50]",iris
ER-K-Means,1.0,24,0.9956203048843116,4.898979485566356,1.2727272727272727,0.46214947389312017,0.5923326221845838,0.005522251129150391,"[44, 50, 56]",iris
ER-K-Means,1.0,25,0.997472124763031,3.7416573867739413,1.1956521739130435,0.45542721937148334,0.645147003482001,0.002872467041015625,"[55, 46, 49]",iris
ER-K-Means,1.0,26,0.997472124763031,3.7416573867739413,1.1956521739130435,0.45542721937148334,0.645147003482001,0.00347900390625,"[46, 55, 49]",iris
ER-K-Means,1.0,27,0.9989070566075137,2.449489742783178,1.127659574468085,0.4589717867018717,0.6201351808870379,0.002605438232421875,"[50, 53, 47]",iris
ER-K-Means,1.0,28,0.9989070566075137,2.449489742783178,1.127659574468085,0.4589717867018717,0.6201351808870379,0.005511760711669922,"[50, 47, 53]",iris
ER-K-Means,1.0,29,0.816250259574742,32.78210894171799,4.363636363636363,0.4787241921049546,0.4289511167236898,0.004456758499145508,"[96, 22, 32]",iris
ER-K-Means,2.0,0,0.9956203048843116,4.898979485566356,1.2727272727272727,0.46214947389312017,0.5923326221845838,0.005688190460205078,"[50, 44, 56]",iris
ER-K-Means,2.0,1,0.999878626674742,0.816496580927726,1.0408163265306123,0.4556692449110409,0.6410058621782706,0.005351066589355469,"[50, 49, 51]",iris
ER-K-Means,2.0,2,0.7532531259705856,36.68787265568828,7.6923076923076925,0.498623209338564,0.46994578558395356,0.004645109176635742,"[13, 37, 100]",iris
ER-K-Means,2.0,3,0.9956203048843116,4.898979485566356,1.2727272727272727,0.46214947389312017,0.5923326221845838,0.004881143569946289,"[56, 50, 44]",iris
ER-K-Means,2.0,4,0.9956203048843116,4.898979485566356,1.2727272727272727,0.46214947389312017,0.5923326221845838,0.0048427581787109375,"[44, 56, 50]",iris
ER-K-Means,2.0,5,0.9956203048843116,4.898979485566356,1.2727272727272727,0.46214947389312017,0.5923326221845838,0.003401041030883789,"[56, 50, 44]",iris
ER-K-Means,2.0,6,0.9956203048843116,4.898979485566356,1.2727272727272727,0.46214947389312017,0.5923326221845838,0.0053746700286865234,"[56, 44, 50]",iris
ER-K-Means,2.0,7,0.999514409537233,1.632993161855452,1.0833333333333333,0.45840087099074767,0.6100728505285608,0.004776716232299805,"[50, 52, 48]",iris
ER-K-Means,2.0,8,0.9956203048843116,4.898979485566356,1.2727272727272727,0.46214947389312017,0.5923326221845838,0.006755828857421875,"[50, 56, 44]",iris
ER-K-Means,2.0,9,0.997472124763031,3.7416573867739413,1.1956521739130435,0.45542721937148334,0.645147003482001,0.005864620208740234,"[55, 49, 46]",iris
ER-K-Means,2.0,10,0.997472124763031,3.7416573867739413,1.1956521739130435,0.45542721937148334,0.645147003482001,0.004841327667236328,"[49, 55, 46]",iris
ER-K-Means,2.0,11,0.997472124763031,3.7416573867739413,1.1956521739130435,0.45542721937148334,0.645147003482001,0.0034170150756835938,"[46, 55, 49]",iris
ER-K-Means,2.0,12,0.9956203048843116,4.898979485566356,1.2727272727272727,0.46214947389312017,0.5923326221845838,0.004669666290283203,"[56, 50, 44]",iris
ER-K-Means,2.0,13,0.997472124763031,3.7416573867739413,1.1956521739130435,0.45542721937148334,0.645147003482001,0.005510807037353516,"[46, 49, 55]",iris
ER-K-Means,2.0,14,0.9956203048843116,4.898979485566356,1.2727272727272727,0.46214947389312017,0.5923326221845838,0.006383419036865234,"[44, 56, 50]",iris
ER-K-Means,2.0,15,0.9956203048843116,4.898979485566356,1.2727272727272727,0.46214947389312017,0.5923326221845838,0.004204273223876953,"[44, 56, 50]",iris
ER-K-Means,2.0,16,0.7647243809084274,36.2859017617954,6.666666666666667,0.49164983408153545,0.4606778545574202,0.0031461715698242188,"[100, 15, 35]",iris
ER-K-Means,2.0,17,0.9956203048843116,4.898979485566356,1.2727272727272727,0.46214947389312017,0.5923326221845838,0.006202220916748047,"[56, 50, 44]",iris
ER-K-Means,2.0,18,0.8162502595747421,32.78210894171799,4.363636363636363,0.4787241921049546,0.4289511167236898,0.006056308746337891,"[22, 32, 96]",iris
ER-K-Means,2.0,19,0.997472124763031,3.7416573867739413,1.1956521739130435,0.45542721937148334,0.645147003482001,0.006061077117919922,"[49, 46, 55]",iris
ER-K-Means,2.0,20,0.9956203048843116,4.898979485566356,1.2727272727272727,0.46214947389312017,0.5923326221845838,0.007702350616455078,"[50, 44, 56]",iris
ER-K-Means,2.0,21,0.997472124763031,3.7416573867739413,1.1956521739130435,0.45542721937148334,0.645147003482001,0.004884481430053711,"[55, 46, 49]",iris
ER-K-Means,2.0,22,0.9956203048843116,4.898979485566356,1.2727272727272727,0.46214947389312017,0.5923326221845838,0.007131099700927734,"[44, 50, 56]",iris
ER-K-Means,2.0,23,0.9998786266747421,0.816496580927726,1.0408163265306123,0.4556692449110409,0.6410058621782706,0.006057024002075195,"[51, 49, 50]",iris
ER-K-Means,2.0,24,0.9956203048843116,4.898979485566356,1.2727272727272727,0.46214947389312017,0.5923326221845838,0.00585627555847168,"[44, 50, 56]",iris
ER-K-Means,2.0,25,0.997472124763031,3.7416573867739413,1.1956521739130435,0.45542721937148334,0.645147003482001,0.0035049915313720703,"[55, 46, 49]",iris
ER-K-Means,2.0,26,0.997472124763031,3.7416573867739413,1.1956521739130435,0.45542721937148334,0.645147003482001,0.0033745765686035156,"[46, 55, 49]",iris
ER-K-Means,2.0,27,0.9989070566075137,2.449489742783178,1.127659574468085,0.4589717867018717,0.6201351808870379,0.0024230480194091797,"[50, 53, 47]",iris
ER-K-Means,2.0,28,0.9989070566075137,2.449489742783178,1.127659574468085,0.4589717867018717,0.6201351808870379,0.004834175109863281,"[50, 47, 53]",iris
ER-K-Means,2.0,29,0.816250259574742,32.78210894171799,4.363636363636363,0.4787241921049546,0.4289511167236898,0.004483699798583984,"[96, 22, 32]",iris
K-Means,0.0,0,0.9952129234692488,6.018490028422597,1.2745098039215685,0.2848589191898987,0.8974949815093207,0.01118159294128418,"[65, 51, 62]",wine
K-Means,0.0,1,0.9952129234692486,6.018490028422597,1.2745098039215685,0.2848589191898987,0.8974949815093207,0.008056879043579102,"[62, 51, 65]",wine
K-Means,0.0,2,0.9952129234692488,6.018490028422597,1.2745098039215685,0.2848589191898987,0.8974949815093207,0.00856924057006836,"[65, 62, 51]",wine
K-Means,0.0,3,0.9952129234692488,6.018490028422597,1.2745098039215685,0.2848589191898987,0.8974949815093207,0.008583784103393555,"[65, 51, 62]",wine
K-Means,0.0,4,0.9952129234692488,6.018490028422597,1.2745098039215685,0.2848589191898987,0.8974949815093207,0.00806736946105957,"[65, 51, 62]",wine
K-Means,0.0,5,0.9952129234692486,6.018490028422597,1.2745098039215685,0.2848589191898987,0.8974949815093207,0.007464170455932617,"[51, 62, 65]",wine
K-Means,0.0,6,0.9948906871631341,6.236095644623236,1.2941176470588236,0.28594199657074876,0.9148795960669529,0.008411645889282227,"[61, 66, 51]",wine
K-Means,0.0,7,0.9952129234692486,6.018490028422597,1.2745098039215685,0.2848589191898987,0.8974949815093207,0.007238626480102539,"[62, 51, 65]",wine
K-Means,0.0,8,0.9952129234692488,6.018490028422597,1.2745098039215685,0.2848589191898987,0.8974949815093207,0.008270263671875,"[65, 51, 62]",wine
K-Means,0.0,9,0.9952129234692488,6.018490028422597,1.2745098039215685,0.2848589191898987,0.8974949815093207,0.008558273315429688,"[65, 62, 51]",wine
K-Means,0.0,10,0.9952129234692486,6.018490028422597,1.2745098039215685,0.2848589191898987,0.8974949815093207,0.007960796356201172,"[51, 62, 65]",wine
K-Means,0.0,11,0.9952129234692488,6.018490028422597,1.2745098039215685,0.2848589191898987,0.8974949815093207,0.007750034332275391,"[65, 62, 51]",wine
K-Means,0.0,12,0.9952129234692488,6.018490028422597,1.2745098039215685,0.2848589191898987,0.8974949815093207,0.008135080337524414,"[65, 51, 62]",wine
K-Means,0.0,13,0.9952129234692488,6.018490028422597,1.2745098039215685,0.2848589191898987,0.8974949815093207,0.009889602661132812,"[51, 65, 62]",wine
K-Means,0.0,14,0.9952129234692488,6.018490028422597,1.2745098039215685,0.2848589191898987,0.8974949815093207,0.008782148361206055,"[62, 65, 51]",wine
K-Means,0.0,15,0.9952129234692488,6.018490028422597,1.2745098039215685,0.2848589191898987,0.8974949815093207,0.010336637496948242,"[65, 51, 62]",wine
K-Means,0.0,16,0.9952129234692488,6.018490028422597,1.2745098039215685,0.2848589191898987,0.8974949815093207,0.00925445556640625,"[65, 62, 51]",wine
K-Means,0.0,17,0.9952129234692488,6.018490028422597,1.2745098039215685,0.2848589191898987,0.8974949815093207,0.008955001831054688,"[51, 65, 62]",wine
K-Means,0.0,18,0.9952129234692486,6.018490028422597,1.2745098039215685,0.2848589191898987,0.8974949815093207,0.009569644927978516,"[62, 51, 65]",wine
K-Means,0.0,19,0.9952129234692486,6.018490028422597,1.2745098039215685,0.2848589191898987,0.8974949815093207,0.008530855178833008,"[62, 51, 65]",wine
K-Means,0.0,20,0.9952129234692488,6.018490028422597,1.2745098039215685,0.2848589191898987,0.8974949815093207,0.009034395217895508,"[65, 51, 62]",wine
K-Means,0.0,21,0.9952129234692486,6.018490028422597,1.2745098039215685,0.2848589191898987,0.8974949815093207,0.008777379989624023,"[62, 51, 65]",wine
K-Means,0.0,22,0.9952129234692486,6.018490028422597,1.2745098039215685,0.2848589191898987,0.8974949815093207,0.008214473724365234,"[62, 51, 65]",wine
K-Means,0.0,23,0.9952129234692488,6.018490028422597,1.2745098039215685,0.2848589191898987,0.8974949815093207,0.00885629653930664,"[65, 62, 51]",wine
K-Means,0.0,24,0.9952129234692486,6.018490028422597,1.2745098039215685,0.2848589191898987,0.8974949815093207,0.008778095245361328,"[62, 51, 65]",wine
K-Means,0.0,25,0.9952129234692486,6.018490028422597,1.2745098039215685,0.2848589191898987,0.8974949815093207,0.008419275283813477,"[51, 62, 65]",wine
K-Means,0.0,26,0.9952129234692486,6.018490028422597,1.2745098039215685,0.2848589191898987,0.8974949815093207,0.00853872299194336,"[62, 51, 65]",wine
K-Means,0.0,27,0.9952129234692488,6.018490028422597,1.2745098039215685,0.2848589191898987,0.8974949815093207,0.008089780807495117,"[65, 51, 62]",wine
K-Means,0.0,28,0.9952129234692488,6.018490028422597,1.2745098039215685,0.2848589191898987,0.8974949815093207,0.008277416229248047,"[65, 51, 62]",wine
K-Means,0.0,29,0.9952129234692488,6.018490028422597,1.2745098039215685,0.2848589191898987,0.8974949815093207,0.009772300720214844,"[65, 51, 62]",wine
GMM-Dirichlet,0.0,0,0.9818257119012058,12.036980056845193,1.5833333333333333,0.2719150996882052,0.8786186373167587,0.03402400016784668,"[48, 54, 76]",wine
GMM-Dirichlet,0.0,1,0.9818257119012058,12.036980056845193,1.5833333333333333,0.2719150996882052,0.8786186373167587,0.031045913696289062,"[76, 48, 54]",wine
GMM-Dirichlet,0.0,2,0.9818257119012058,12.036980056845193,1.5833333333333333,0.2719150996882052,0.8786186373167587,0.028563261032104492,"[54, 76, 48]",wine
GMM-Dirichlet,0.0,3,0.9818257119012058,12.036980056845193,1.5833333333333333,0.2719150996882052,0.8786186373167587,0.02978062629699707,"[76, 48, 54]",wine
GMM-Dirichlet,0.0,4,0.9818257119012058,12.036980056845193,1.5833333333333333,0.2719150996882052,0.8786186373167587,0.029895544052124023,"[48, 54, 76]",wine
GMM-Dirichlet,0.0,5,0.9818257119012058,12.036980056845193,1.5833333333333333,0.2719150996882052,0.8786186373167587,0.029412031173706055,"[54, 76, 48]",wine
GMM-Dirichlet,0.0,6,0.9818257119012058,12.036980056845193,1.5833333333333333,0.2719150996882052,0.8786186373167587,0.0468442440032959,"[54, 76, 48]",wine
GMM-Dirichlet,0.0,7,0.9818257119012058,12.036980056845193,1.5833333333333333,0.2719150996882052,0.8786186373167587,0.029059410095214844,"[54, 76, 48]",wine
GMM-Dirichlet,0.0,8,0.9818257119012058,12.036980056845193,1.5833333333333333,0.2719150996882052,0.8786186373167587,0.03142499923706055,"[54, 76, 48]",wine
GMM-Dirichlet,0.0,9,0.9818257119012058,12.036980056845193,1.5833333333333333,0.2719150996882052,0.8786186373167587,0.03392291069030762,"[54, 76, 48]",wine
GMM-Dirichlet,0.0,10,0.9818257119012058,12.036980056845193,1.5833333333333333,0.2719150996882052,0.8786186373167587,0.03184628486633301,"[48, 54, 76]",wine
GMM-Dirichlet,0.0,11,0.9818257119012058,12.036980056845193,1.5833333333333333,0.2719150996882052,0.8786186373167587,0.03115248680114746,"[76, 48, 54]",wine
GMM-Dirichlet,0.0,12,0.9818257119012058,12.036980056845193,1.5833333333333333,0.2719150996882052,0.8786186373167587,0.029610633850097656,"[54, 48, 76]",wine
GMM-Dirichlet,0.0,13,0.9818257119012058,12.036980056845193,1.5833333333333333,0.2719150996882052,0.8786186373167587,0.03282499313354492,"[54, 48, 76]",wine
GMM-Dirichlet,0.0,14,0.9818257119012058,12.036980056845193,1.5833333333333333,0.2719150996882052,0.8786186373167587,0.0342257022857666,"[48, 54, 76]",wine
